Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64513238,03/31/2025 09:06:13 AM,03/31/2025 11:41:17 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/31/2025 11:41:25 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64518957,03/31/2025 09:06:09 AM,03/31/2025 11:41:47 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/31/2025 11:41:51 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64513320,03/31/2025 08:42:33 AM,03/31/2025 11:42:43 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/31/2025 11:42:48 AM,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,,,,,,,,40.72238703289527,-73.8095260418184,"(40.72238703289527, -73.8095260418184)"
64512719,03/31/2025 08:10:11 AM,03/31/2025 08:20:26 AM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10314,LITTLE CLOVE ROAD,LITTLE CLOVE ROAD,LITTLE CLOVE ROAD,VICTORY BOULEVARD,LITTLE CLOVE ROAD,VICTORY BOULEVARD,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/31/2025 08:20:30 AM,01 STATEN ISLAND,,STATEN ISLAND,952773,162922,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.61380375315792,-74.1133737388642,"(40.61380375315792, -74.1133737388642)"
64513848,03/31/2025 05:08:01 AM,03/31/2025 06:38:43 AM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10301,FOREST AVENUE,FOREST AVENUE,FOREST AVENUE,VICTORY BOULEVARD,FOREST AVENUE,VICTORY BOULEVARD,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/31/2025 06:38:46 AM,01 STATEN ISLAND,,STATEN ISLAND,959573,168921,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.630291294847744,-74.08890347323447,"(40.630291294847744, -74.08890347323447)"
64506881,03/31/2025 12:38:21 AM,03/31/2025 01:00:29 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,10002,95 MARKET SLIP,MARKET SLIP,WATER STREET,SOUTH STREET,WATER STREET,SOUTH STREET,ADDRESS,NEW YORK,MARKET SLIP,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/31/2025 01:00:32 AM,03 MANHATTAN,1002500001,MANHATTAN,985885,197947,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.70999539065,-73.99410256676298,"(40.70999539065, -73.99410256676298)"
64512014,03/31/2025 12:07:52 AM,03/31/2025 12:23:53 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,10002,95 MARKET SLIP,MARKET SLIP,WATER STREET,SOUTH STREET,WATER STREET,SOUTH STREET,ADDRESS,NEW YORK,MARKET SLIP,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/31/2025 12:23:56 AM,03 MANHATTAN,1002500001,MANHATTAN,985885,197947,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.70999539065,-73.99410256676298,"(40.70999539065, -73.99410256676298)"
64505854,03/30/2025 07:42:20 PM,03/30/2025 07:48:18 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 07:48:21 PM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,Van Wyck Expwy,North/Bronx Bound,Ramp,Linden Blvd (Exit 3),,,
64511973,03/30/2025 07:07:50 PM,03/31/2025 12:12:33 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/31/2025 12:12:36 AM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64505947,03/30/2025 06:58:54 PM,03/30/2025 08:06:54 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11249,SOUTH   10 STREET,SOUTH   10 STREET,SOUTH   10 STREET,WYTHE AVENUE,SOUTH   10 STREET,WYTHE AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/30/2025 08:06:57 PM,01 BROOKLYN,,BROOKLYN,993334,197349,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70834951031882,-73.96723488563673,"(40.70834951031882, -73.96723488563673)"
64510852,03/30/2025 04:50:54 PM,03/31/2025 10:23:02 AM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10033,HAVEN AVENUE,HAVEN AVENUE,HAVEN AVENUE,WEST  181 STREET,HAVEN AVENUE,WEST  181 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/31/2025 10:23:08 AM,12 MANHATTAN,,MANHATTAN,1000515,249468,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.851392026569336,-73.9412075436483,"(40.851392026569336, -73.9412075436483)"
64510880,03/30/2025 04:36:47 PM,03/30/2025 06:48:53 PM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11230,4631 BAY PARKWAY,BAY PARKWAY,OCEAN PARKWAY,EAST    5 STREET,OCEAN PARKWAY,EAST    5 STREET,ADDRESS,BROOKLYN,BAY PARKWAY,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/30/2025 06:48:57 PM,12 BROOKLYN,3065180030,BROOKLYN,992170,167093,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62530465085837,-73.97146886606095,"(40.62530465085837, -73.97146886606095)"
64510951,03/30/2025 03:56:16 PM,03/30/2025 04:29:34 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11429,101 AVENUE,101 AVENUE,101 AVENUE,222 STREET,101 AVENUE,222 STREET,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/30/2025 04:29:37 PM,13 QUEENS,,QUEENS,1058704,199417,PHONE,Unspecified,QUEENS,,,,,,,,40.713717063233425,-73.731429542112,"(40.713717063233425, -73.731429542112)"
64511947,03/30/2025 03:47:30 PM,03/30/2025 04:56:00 PM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11216,515 GATES AVENUE,GATES AVENUE,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/30/2025 04:56:03 PM,03 BROOKLYN,3018090062,BROOKLYN,999168,189475,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68672930478884,-73.94620965286362,"(40.68672930478884, -73.94620965286362)"
64507861,03/30/2025 03:15:54 PM,03/31/2025 06:40:36 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Roadway Tunnel,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/31/2025 06:40:39 AM,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,FDR Southbound,South Bound,N/A,N/A,,,
64504853,03/30/2025 03:08:09 PM,03/30/2025 03:30:28 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/30/2025 03:30:31 PM,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,FDR Dr,Southbound/Downtown,Ramp,RFK Bridge Bruckner Expwy Grand Central Pkwy (I-278) (Exit 17),,,
64510943,03/30/2025 02:29:58 PM,03/30/2025 03:01:34 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 03:01:37 PM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64511026,03/30/2025 02:24:48 PM,03/30/2025 03:01:43 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 03:01:45 PM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64511946,03/30/2025 01:10:11 PM,03/30/2025 01:12:16 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/30/2025 01:12:18 PM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64504830,03/30/2025 12:29:15 PM,03/30/2025 12:51:37 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 12:51:41 PM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64510879,03/30/2025 12:10:38 PM,03/30/2025 12:12:37 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-04 160 STREET,160 STREET,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 12:12:40 PM,08 QUEENS,4068290024,QUEENS,1037501,202513,ONLINE,Unspecified,QUEENS,,,,,,,,40.722367843137754,-73.8078882140154,"(40.722367843137754, -73.8078882140154)"
64511095,03/30/2025 12:08:00 PM,03/30/2025 12:08:56 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11365,71-52 172 STREET,172 STREET,71 AVENUE,73 AVENUE,71 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,172 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 12:09:00 PM,08 QUEENS,4069590001,QUEENS,1040270,205053,ONLINE,Unspecified,QUEENS,,,,,,,,40.729322405608045,-73.79787747949702,"(40.729322405608045, -73.79787747949702)"
64511027,03/30/2025 12:07:52 PM,03/30/2025 12:09:06 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11365,71-52 172 STREET,172 STREET,71 AVENUE,73 AVENUE,71 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,172 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 12:09:10 PM,08 QUEENS,4069590001,QUEENS,1040270,205053,ONLINE,Unspecified,QUEENS,,,,,,,,40.729322405608045,-73.79787747949702,"(40.729322405608045, -73.79787747949702)"
64507962,03/30/2025 12:07:12 PM,03/30/2025 12:10:27 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,183-02 UNION TURNPIKE,UNION TURNPIKE,183 STREET,184 STREET,183 STREET,184 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 12:10:30 PM,08 QUEENS,4072480015,QUEENS,1043702,204500,ONLINE,Unspecified,QUEENS,,,,,,,,40.72778215855621,-73.78549961273183,"(40.72778215855621, -73.78549961273183)"
64509070,03/30/2025 12:07:08 PM,03/30/2025 12:12:24 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,183-02 UNION TURNPIKE,UNION TURNPIKE,183 STREET,184 STREET,183 STREET,184 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 12:12:27 PM,08 QUEENS,4072480015,QUEENS,1043702,204500,ONLINE,Unspecified,QUEENS,,,,,,,,40.72778215855621,-73.78549961273183,"(40.72778215855621, -73.78549961273183)"
64509023,03/30/2025 12:06:32 PM,03/30/2025 12:52:51 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 12:52:54 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64505853,03/30/2025 12:06:22 PM,03/30/2025 12:52:59 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 12:53:02 PM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64507960,03/30/2025 11:09:28 AM,03/30/2025 11:13:39 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11365,71-52 172 STREET,172 STREET,71 AVENUE,73 AVENUE,71 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,172 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 11:13:43 AM,08 QUEENS,4069590001,QUEENS,1040270,205053,ONLINE,Unspecified,QUEENS,,,,,,,,40.729322405608045,-73.79787747949702,"(40.729322405608045, -73.79787747949702)"
64512138,03/30/2025 11:09:23 AM,03/30/2025 11:13:54 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11365,71-52 172 STREET,172 STREET,71 AVENUE,73 AVENUE,71 AVENUE,73 AVENUE,ADDRESS,FRESH MEADOWS,172 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 11:13:57 AM,08 QUEENS,4069590001,QUEENS,1040270,205053,ONLINE,Unspecified,QUEENS,,,,,,,,40.729322405608045,-73.79787747949702,"(40.729322405608045, -73.79787747949702)"
64511945,03/30/2025 11:08:46 AM,03/30/2025 11:14:02 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,183-02 UNION TURNPIKE,UNION TURNPIKE,183 STREET,184 STREET,183 STREET,184 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/30/2025 11:14:06 AM,08 QUEENS,4072480015,QUEENS,1043702,204500,ONLINE,Unspecified,QUEENS,,,,,,,,40.72778215855621,-73.78549961273183,"(40.72778215855621, -73.78549961273183)"
64510878,03/30/2025 11:08:41 AM,03/30/2025 11:14:11 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,183-02 UNION TURNPIKE,UNION TURNPIKE,183 STREET,184 STREET,183 STREET,184 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 11:14:14 AM,08 QUEENS,4072480015,QUEENS,1043702,204500,ONLINE,Unspecified,QUEENS,,,,,,,,40.72778215855621,-73.78549961273183,"(40.72778215855621, -73.78549961273183)"
64508980,03/30/2025 11:08:00 AM,03/30/2025 11:14:33 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/30/2025 11:14:36 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64512013,03/30/2025 11:07:56 AM,03/30/2025 11:22:38 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/30/2025 11:22:41 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64505847,03/30/2025 10:56:48 AM,03/30/2025 11:23:51 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/30/2025 11:23:55 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64506877,03/30/2025 10:56:42 AM,03/30/2025 11:24:00 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/30/2025 11:24:04 AM,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,"(40.72195913199264, -73.80969682426189)"
64509583,03/30/2025 10:42:35 AM,03/31/2025 05:47:26 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11105,23 AVENUE,23 AVENUE,23 AVENUE,31 STREET,23 AVENUE,31 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/31/2025 05:47:29 PM,01 QUEENS,,QUEENS,1008383,221410,PHONE,Unspecified,QUEENS,,,,,,,,40.77436268128877,-73.91286829008492,"(40.77436268128877, -73.91286829008492)"
64504854,03/30/2025 09:11:02 AM,03/30/2025 09:45:33 AM,NYPD,New York City Police Department,Traffic,Truck Route Violation,Street/Sidewalk,11218,230 OCEAN PARKWAY,OCEAN PARKWAY,CHURCH AVENUE,BEVERLEY ROAD,CHURCH AVENUE,BEVERLEY ROAD,ADDRESS,BROOKLYN,OCEAN PARKWAY,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/30/2025 09:45:37 AM,12 BROOKLYN,3053380070,BROOKLYN,991385,173978,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.644203179113966,-73.97428948259274,"(40.644203179113966, -73.97428948259274)"
